name,interface_number,shift_number,swap_number,material_lower,material_lower_primitive_cell,material_lower_percent,material_lower_bulk_n,material_lower_bulk_E_dft,material_lower_bulk_E_mlp,material_lower_termination_min_layer_loc,material_lower_termination_max_layer_loc,material_lower_termination_n_atoms,material_lower_miller_hkl,material_lower_miller_h,material_lower_miller_k,material_lower_miller_l,material_upper,material_upper_primitive_cell,material_upper_bulk_n,material_upper_bulk_E_dft,material_upper_bulk_E_mlp,material_upper_termination_min_layer_loc,material_upper_termination_max_layer_loc,material_upper_termination_n_atoms,material_upper_miller_hkl,material_upper_miller_h,material_upper_miller_k,material_upper_miller_l,material_shift_a,material_shift_b,material_shift_c,material_vector_mismatch_%,material_angle_mismatch_°,material_area_mismatch_%,interface_atoms_n,interface_electron_n,interface_E_dft@dft,interface_E_dft@mlp,interface_E_bulk_form_dft,interface_E_form_delta_dft@dft,interface_E_form_delta_dft@mlp,interface_compute_nodes_dft,interface_compute_time_seconds,interface_compute_time_per_electron_dft,interface_E_mlp@mlp,interface_E_mlp@dft,interface_E_bulk_form_mlp,interface_E_form_delta_mlp@mlp,interface_E_form_delta_mlp@dft,interface_compute_nodes_mlp,interface_compute_time_seconds_mlp,interface_compute_time_per_electron_mlp,mlp_n_times_faster,dft_mlp_rank_distance,fill_colour,is_shift,is_swap,is_valid,is_comparable_dft@dft_mlp@mlp,dft@dft_vs_mlp@mlp_rank_dft,dft@dft_vs_mlp@mlp_rank_mlp,dft@dft_vs_mlp@mlp_rank_distance,dft@dft_vs_mlp@mlp_line_colour,is_comparable_dft@dft_dft@mlp,dft@dft_vs_dft@mlp_rank_dft,dft@dft_vs_dft@mlp_rank_mlp,dft@dft_vs_dft@mlp_rank_distance,dft@dft_vs_dft@mlp_line_colour,is_comparable_mlp@dft_mlp@mlp,mlp@dft_vs_mlp@mlp_rank_dft,mlp@dft_vs_mlp@mlp_rank_mlp,mlp@dft_vs_mlp@mlp_rank_distance,mlp@dft_vs_mlp@mlp_line_colour,is_broken
336_Sn144Ge192_011_011_a0.948454_b0.185567_c2.163935_interface1shift4,1,4,4,Sn,False,2.380952380952381,8,-29.90800429,-34.349418,-0.02397,0.02397,24,011,0,1,1,Ge,False,8,-35.08485951,-38.831661,-0.0275,0.0275,32,011,0,1,1,0.948454,0.185567,2.163935,0.675972462,0.0,1.356506348,336,1344,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
60_Sn24Si36_012_012_a0.0_b0.0_c0.0_interface16shift1,16,1,1,Sn,False,13.333333333333334,8,-29.90800429,-34.349418,-0.04167,0.04167,4,012,0,1,2,Si,False,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,0.0,0.0,0.0,2.502466679,0.0,5.067539215,60,240,342.5227942,660.165879,-4.531887809375,6.9172166525000005,12.331937033333334,4,,13.9,-298.905563,,-4.9843964375,-3.652586999999999,,1,,3.004166666666667,4.626907073509015,,"(0.36470588235294116, 0.26666666666666666, 0.7333333333333333)",False,False,False,True,164,142,22,"(0.13333333333333333, 0.8627450980392157, 0.0)",True,87,92,5,"(0.050980392156862744, 0.9450980392156862, 0.0)",False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface1shift2,1,2,2,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1172.08886989,,-4.531887809375,-4.165070700530303,,4,,22.62121212121212,-1319.008105,,-4.9843964375,-4.6941581893939395,,1,,1.8816287878787878,12.022143935581278,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,False,True,True,9,12,3,"(0.24705882352941178, 0.7490196078431373, 0.0)",False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface2shift1swap8,2,1,1,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1117.44393869,,-4.531887809375,-3.958082324772727,,4,,24.03030303030303,-1309.868335,,-4.9843964375,-4.659537848484848,,1,,5.540719696969697,4.3370364040334985,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,True,True,True,78,13,65,"(0.8313725490196079, 0.16470588235294117, 0.0)",False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.0_b0.0_c0.0_interface2shift1swap5,2,1,1,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.0,0.0,0.0,0.586363971,0.0,1.176154613,264,1056,1271.03747948,,-4.531887809375,5.089195774356061,,4,,79.29545454545455,,,,,,1,,,,,,False,True,False,False,,,,,False,,,,,False,,,,,
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface1shift8swap5,1,8,8,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1119.80494573,,-4.531887809375,-3.967025533257576,,4,,25.882575757575758,-1304.015694,,-4.9843964375,-4.637368753787879,,1,,3.899621212121212,6.637202525497814,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,True,True,True,66,89,23,"(0.2549019607843137, 0.7411764705882353, 0.0)",False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface2shift5swap2,2,5,5,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,,,,,,4,,,-1304.958762,,-4.9843964375,-4.640940981060607,,1,,3.6297348484848486,,,,True,True,False,False,,,,,False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface1shift4swap6,1,4,4,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1122.73236963,,-4.531887809375,-3.9781142601515147,,4,,24.829545454545453,-1305.598781,,-4.9843964375,-4.6433652954545455,,1,,3.2054924242424243,7.745937961595272,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,True,True,True,39,77,38,"(0.49019607843137253, 0.5058823529411764, 0.0)",False,,,,,False,,,,,False
48_Sn24Ge24_012_125_a0.100775_b0.948454_c1.490206_interface12shift7,12,7,7,Sn,False,16.666666666666664,8,-29.90800429,-34.349418,-0.04167,0.04167,4,012,0,1,2,Ge,False,8,-35.08485951,-38.831661,-0.04167,0.04167,4,125,1,2,5,0.100775,0.948454,1.490206,3.610095024,0.581727207,6.898111343,48,192,-158.21044123,-187.477797,-4.062053987500001,-1.9420328631249995,-2.381181625,4,,5.416666666666667,-209.100549,,-4.5738174375,-2.831655625,,1,,2.828125,1.9152854511970534,,"(0.32941176470588235, 0.32941176470588235, 0.6666666666666666)",True,False,True,True,132,165,33,"(0.2, 0.8, 0.0)",True,55,53,2,"(0.03529411764705882, 0.9607843137254902, 0.0)",False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface1shift8swap8,1,8,8,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1122.90653027,,-4.531887809375,-3.9787739595454545,,4,,25.928030303030305,-1309.214585,,-4.9843964375,-4.657061522727273,,1,,3.972537878787879,6.526817640047676,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,True,True,True,35,19,16,"(0.4549019607843137, 0.5411764705882353, 0.0)",False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.0_b0.0_c0.0_interface1shift1swap6,1,1,1,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.0,0.0,0.0,0.586363971,0.0,1.176154613,264,1056,377.44644686,,-4.531887809375,1.7043812568560606,,4,,82.20454545454545,-275.491623,,-4.9843964375,-0.7414442424242423,,1,,2.2045454545454546,37.28865979381443,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",False,True,False,True,,,,,False,,,,,False,,,,,True
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface1shift4swap7,1,4,4,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1123.17520836,,-4.531887809375,-3.979791679583333,,4,,24.856060606060606,-1305.914823,,-4.9843964375,-4.644562424242425,,1,,4.267992424242424,5.823829598402486,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,True,True,True,32,65,33,"(0.5058823529411764, 0.49019607843137253, 0.0)",False,,,,,False,,,,,False
264_Sn108Si156_001_001_a0.07732_b0.082474_c2.1_interface2shift1,2,1,1,Sn,False,3.0303030303030303,8,-29.90800429,-34.349418,-0.0339,0.0339,18,001,0,0,1,Si,False,8,-42.60220066,-45.400925,-0.04051,0.04051,26,001,0,0,1,0.07732,0.082474,2.1,0.586363971,0.0,1.176154613,264,1056,-1172.08460375,,-4.531887809375,-4.16505454090909,,4,,22.420454545454547,-1322.779073,,-4.9843964375,-4.708442159090909,,1,,3.222537878787879,6.9573905377608,,"(0.4666666666666667, 0.058823529411764705, 0.9372549019607843)",True,False,True,True,10,3,7,"(0.6980392156862745, 0.2980392156862745, 0.0)",False,,,,,False,,,,,False
168_Sn72Ge96_011_011_a0.664557_b0.061856_c2.163935_interface3shift2,3,2,2,Sn,False,4.761904761904762,8,-29.90800429,-34.349418,-0.02397,0.02397,12,011,0,1,1,Ge,False,8,-35.08485951,-38.831661,-0.0275,0.0275,16,011,0,1,1,0.664557,0.061856,2.163935,0.675974071,0.0,1.356506348,168,672,-674.77334903,-754.954455,-4.062053987500001,-3.629645745416666,-4.058174857142857,4,,11.958333333333334,-767.872434,,-4.5738174375,-4.135067589285714,,1,,6.688988095238095,1.7877641824249169,,"(0.4470588235294118, 0.09411764705882353, 0.9019607843137255)",True,False,True,True,121,131,10,"(0.07450980392156863, 0.9215686274509803, 0.0)",True,44,46,2,"(0.043137254901960784, 0.9529411764705882, 0.0)",False,,,,,False
